Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"996509912",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,record,timestamp,1,,altitude,1,,speed,1,,vertical_speed,1,,,,,,,,,,,
Definition,5,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,6,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,1,record,timestamp,"996509027",s,position_lat,"640210752",semicircles,position_long,"-12100497",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509031",s,distance,"4095.0",m,altitude,"12.0",m,speed,"0.3",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509041",s,distance,"4095.0",m,altitude,"11.0",m,speed,"0.0",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509051",s,distance,"4095.0",m,altitude,"10.0",m,speed,"0.0",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509056",s,position_lat,"640209550",semicircles,position_long,"-12100191",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509061",s,position_lat,"640208381",semicircles,position_long,"-12099225",semicircles,distance,"4107.0",m,altitude,"5.0",m,speed,"1.05",m/s,vertical_speed,"-0.1",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"1.05",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509064",s,position_lat,"640207391",semicircles,position_long,"-12096898",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509067",s,position_lat,"640209741",semicircles,position_long,"-12100656",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509071",s,distance,"4165.0",m,altitude,"9.0",m,speed,"3.09",m/s,vertical_speed,"-0.2",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"3.09",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509081",s,distance,"4165.0",m,altitude,"9.0",m,speed,"3.78",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"3.78",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509090",s,position_lat,"640210636",semicircles,position_long,"-12098915",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509091",s,distance,"4178.0",m,altitude,"16.0",m,speed,"2.99",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"16.0",m,enhanced_speed,"2.99",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509100",s,position_lat,"640210428",semicircles,position_long,"-12100857",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509101",s,distance,"4188.0",m,altitude,"15.0",m,speed,"1.21",m/s,vertical_speed,"0.28",m/s,enhanced_altitude,"15.0",m,enhanced_speed,"1.21",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509111",s,distance,"4188.0",m,altitude,"11.0",m,speed,"0.98",m/s,vertical_speed,"0.16",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509121",s,distance,"4188.0",m,altitude,"6.0",m,speed,"0.53",m/s,vertical_speed,"-0.11",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.53",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509131",s,distance,"4188.0",m,altitude,"-3.0",m,speed,"0.51",m/s,vertical_speed,"-0.43",m/s,enhanced_altitude,"-3.0",m,enhanced_speed,"0.51",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509140",s,position_lat,"640209044",semicircles,position_long,"-12100570",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509141",s,distance,"4201.0",m,altitude,"5.0",m,speed,"0.64",m/s,vertical_speed,"-0.45",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.64",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509145",s,position_lat,"640210059",semicircles,position_long,"-12101215",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509151",s,distance,"4211.0",m,altitude,"9.0",m,speed,"1.53",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"1.53",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509161",s,distance,"4211.0",m,altitude,"8.0",m,speed,"0.54",m/s,vertical_speed,"0.33",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"0.54",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509171",s,distance,"4211.0",m,altitude,"10.0",m,speed,"0.0",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509181",s,position_lat,"640210974",semicircles,position_long,"-12102701",semicircles,distance,"4223.0",m,altitude,"11.0",m,speed,"0.0",m/s,vertical_speed,"0.13",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509191",s,distance,"4223.0",m,altitude,"11.0",m,speed,"0.35",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509201",s,distance,"4223.0",m,altitude,"10.0",m,speed,"0.33",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.33",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509211",s,distance,"4223.0",m,altitude,"8.0",m,speed,"0.3",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509221",s,distance,"4223.0",m,altitude,"11.0",m,speed,"0.0",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509231",s,distance,"4223.0",m,altitude,"12.0",m,speed,"0.3",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509234",s,position_lat,"640212065",semicircles,position_long,"-12102772",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509240",s,position_lat,"640213187",semicircles,position_long,"-12103261",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509241",s,distance,"4244.0",m,altitude,"11.0",m,speed,"1.47",m/s,vertical_speed,"0.15",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.47",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509245",s,position_lat,"640214225",semicircles,position_long,"-12104168",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509250",s,position_lat,"640215370",semicircles,position_long,"-12105026",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509251",s,distance,"4267.0",m,altitude,"12.0",m,speed,"2.15",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509253",s,position_lat,"640216468",semicircles,position_long,"-12105456",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509259",s,position_lat,"640217661",semicircles,position_long,"-12105874",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509261",s,distance,"4289.0",m,altitude,"11.0",m,speed,"3.11",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"3.11",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509263",s,position_lat,"640219033",semicircles,position_long,"-12106387",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509267",s,position_lat,"640220321",semicircles,position_long,"-12106792",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509271",s,distance,"4314.0",m,altitude,"11.0",m,speed,"2.82",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.82",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509273",s,position_lat,"640221502",semicircles,position_long,"-12107389",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509278",s,position_lat,"640222827",semicircles,position_long,"-12108069",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509281",s,position_lat,"640223862",semicircles,position_long,"-12108561",semicircles,distance,"4349.0",m,altitude,"11.0",m,speed,"2.54",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.54",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509285",s,position_lat,"640225103",semicircles,position_long,"-12109146",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509290",s,position_lat,"640226224",semicircles,position_long,"-12109647",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509291",s,distance,"4371.0",m,altitude,"12.0",m,speed,"2.78",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.78",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509295",s,position_lat,"640227489",semicircles,position_long,"-12110172",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509300",s,position_lat,"640228634",semicircles,position_long,"-12111055",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509301",s,distance,"4395.0",m,altitude,"12.0",m,speed,"2.41",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.41",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509305",s,position_lat,"640229768",semicircles,position_long,"-12111711",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509309",s,position_lat,"640230901",semicircles,position_long,"-12112522",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509311",s,distance,"4418.0",m,altitude,"13.0",m,speed,"2.36",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"2.36",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509314",s,position_lat,"640232011",semicircles,position_long,"-12113226",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509318",s,position_lat,"640233001",semicircles,position_long,"-12114061",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509321",s,distance,"4439.0",m,altitude,"12.0",m,speed,"2.43",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.43",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509323",s,position_lat,"640234051",semicircles,position_long,"-12114956",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509327",s,position_lat,"640235160",semicircles,position_long,"-12115815",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509330",s,position_lat,"640236556",semicircles,position_long,"-12116626",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509331",s,distance,"4475.0",m,altitude,"12.0",m,speed,"2.49",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.49",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509333",s,position_lat,"640238024",semicircles,position_long,"-12117271",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509336",s,position_lat,"640239205",semicircles,position_long,"-12117724",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509341",s,distance,"4501.0",m,altitude,"11.0",m,speed,"3.42",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"3.42",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509343",s,position_lat,"640240373",semicircles,position_long,"-12118502",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509348",s,position_lat,"640241470",semicircles,position_long,"-12119373",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509351",s,distance,"4524.0",m,altitude,"12.0",m,speed,"2.31",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509354",s,position_lat,"640242628",semicircles,position_long,"-12120172",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509361",s,distance,"4536.0",m,altitude,"12.0",m,speed,"1.98",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509371",s,distance,"4536.0",m,altitude,"12.0",m,speed,"0.0",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509373",s,position_lat,"640241339",semicircles,position_long,"-12119373",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509377",s,position_lat,"640240206",semicircles,position_long,"-12118072",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509380",s,position_lat,"640239096",semicircles,position_long,"-12116677",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509381",s,distance,"4574.0",m,altitude,"13.0",m,speed,"2.78",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"2.78",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509384",s,position_lat,"640237903",semicircles,position_long,"-12115173",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509386",s,position_lat,"640236937",semicircles,position_long,"-12113777",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509391",s,position_lat,"640235935",semicircles,position_long,"-12112632",semicircles,distance,"4600.0",m,altitude,"12.0",m,speed,"3.73",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"3.73",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509396",s,position_lat,"640234801",semicircles,position_long,"-12111582",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509399",s,position_lat,"640233797",semicircles,position_long,"-12110227",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509401",s,distance,"4635.0",m,altitude,"11.0",m,speed,"2.89",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.89",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509402",s,position_lat,"640232496",semicircles,position_long,"-12108771",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509404",s,position_lat,"640231446",semicircles,position_long,"-12107650",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509406",s,position_lat,"640230134",semicircles,position_long,"-12106385",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509408",s,position_lat,"640228583",semicircles,position_long,"-12105073",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509410",s,position_lat,"640226913",semicircles,position_long,"-12103844",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509411",s,distance,"4709.0",m,altitude,"11.0",m,speed,"6.27",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"6.27",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509412",s,position_lat,"640225075",semicircles,position_long,"-12102723",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509415",s,position_lat,"640223357",semicircles,position_long,"-12101756",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509416",s,position_lat,"640221651",semicircles,position_long,"-12100671",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509418",s,position_lat,"640219921",semicircles,position_long,"-12099418",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509420",s,position_lat,"640218299",semicircles,position_long,"-12098153",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509421",s,distance,"4795.0",m,altitude,"10.0",m,speed,"8.6",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"8.6",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509422",s,position_lat,"640216629",semicircles,position_long,"-12097271",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509424",s,position_lat,"640214851",semicircles,position_long,"-12096567",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509426",s,position_lat,"640213061",semicircles,position_long,"-12095839",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509428",s,position_lat,"640211403",semicircles,position_long,"-12094526",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509430",s,position_lat,"640210651",semicircles,position_long,"-12092403",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509431",s,distance,"4876.0",m,altitude,"11.0",m,speed,"8.02",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"8.02",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509438",s,position_lat,"640208993",semicircles,position_long,"-12087666",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509439",s,position_lat,"640210365",semicircles,position_long,"-12090637",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509441",s,distance,"4927.0",m,altitude,"10.0",m,speed,"5.59",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"5.59",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509451",s,distance,"4927.0",m,altitude,"10.0",m,speed,"5.35",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"5.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509454",s,position_lat,"640211117",semicircles,position_long,"-12091997",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509461",s,distance,"4938.0",m,altitude,"10.0",m,speed,"0.44",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.44",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509471",s,distance,"4938.0",m,altitude,"7.0",m,speed,"0.37",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509481",s,distance,"4938.0",m,altitude,"6.0",m,speed,"0.35",m/s,vertical_speed,"-0.18",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509491",s,distance,"4938.0",m,altitude,"6.0",m,speed,"0.32",m/s,vertical_speed,"-0.18",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509501",s,distance,"4938.0",m,altitude,"10.0",m,speed,"0.3",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509511",s,distance,"4938.0",m,altitude,"7.0",m,speed,"0.33",m/s,vertical_speed,"0.13",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.33",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509521",s,distance,"4938.0",m,altitude,"9.0",m,speed,"0.34",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509524",s,position_lat,"640212007",semicircles,position_long,"-12093172",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509531",s,distance,"4948.0",m,altitude,"13.0",m,speed,"0.32",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"0.32",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509536",s,position_lat,"640213188",semicircles,position_long,"-12093399",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509541",s,position_lat,"640214262",semicircles,position_long,"-12094079",semicircles,distance,"4959.0",m,altitude,"13.0",m,speed,"1.06",m/s,vertical_speed,"0.31",m/s,enhanced_altitude,"13.0",m,enhanced_speed,"1.06",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509546",s,position_lat,"640215335",semicircles,position_long,"-12095010",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509550",s,position_lat,"640216314",semicircles,position_long,"-12095976",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509551",s,distance,"4992.0",m,altitude,"14.0",m,speed,"2.3",m/s,vertical_speed,"0.15",m/s,enhanced_altitude,"14.0",m,enhanced_speed,"2.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509555",s,position_lat,"640217531",semicircles,position_long,"-12097145",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509558",s,position_lat,"640218592",semicircles,position_long,"-12097742",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509561",s,position_lat,"640219642",semicircles,position_long,"-12098410",semicircles,distance,"5015.0",m,altitude,"12.0",m,speed,"2.87",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.87",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509565",s,position_lat,"640220967",semicircles,position_long,"-12099102",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509568",s,position_lat,"640222100",semicircles,position_long,"-12099710",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996509571",s,position_lat,"640223174",semicircles,position_long,"-12100080",semicircles,distance,"5050.0",m,altitude,"11.0",m,speed,"3.41",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"3.41",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509575",s,position_lat,"640224355",semicircles,position_long,"-12100545",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509578",s,position_lat,"640225572",semicircles,position_long,"-12100939",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509581",s,distance,"5083.0",m,altitude,"11.0",m,speed,"3.22",m/s,vertical_speed,"-0.11",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"3.22",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509582",s,position_lat,"640226984",semicircles,position_long,"-12101509",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509585",s,position_lat,"640228261",semicircles,position_long,"-12101987",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996509588",s,position_lat,"640229347",semicircles,position_long,"-12102452",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996509591",s,distance,"5119.0",m,altitude,"11.0",m,speed,"3.61",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"3.61",m/s,,,,,,,,,,,,,,,,,,,,,,
